Topic,Count,Name,Representation,Representative_Docs
376,24,376_donating_donations_organizations_dollars,"['donating', 'donations', 'organizations', 'dollars', 'donate', 'million', 'money', '200', 'xsuitipmwe', 'enbjcuxisv']","['if i can use my feminine wiles on tinder to get 200 dollars for blm organizations, you can donate 10 dollars and co… https://t.co/enbjcuxisv', 'wow only 6% of all donations to blm goes to local organizations 94% goes to salaries=2.1 million, travel, and consu… https://t.co/gyllahyxiz', 'i don’t see you donating hundreds and thousands of dollars to blm organizations...so shut up maybe? — i donate what… https://t.co/5ba938ao4j']"
377,24,377_beach_blackouttuesday_francisco_bay,"['beach', 'blackouttuesday', 'francisco', 'bay', 'long', 'area', 'blackoutday2020', 'san', 'theshowmustbepaused', 'california']","['paused blackoutday2020 blackouttuesday blacklivesmatter blackdontcrack 👊🏿👊🏾👊🏽‼️ @ san francisco bay area https://t.co/77t6hwco2c', 'blacklivesmatter blackouttuesday blackoutday2020 staystrong  ✊🏽✊🏾✊🏿 @ san francisco bay area https://t.co/jlkz3rkftm', 'blacklivesmatter blackoutday2020 blackouttuesday @ san francisco bay area https://t.co/cqhcxczguf']"
378,24,378_jamalwilliams_sayhisname_sayhername_ft6zzag2vf,"['jamalwilliams', 'sayhisname', 'sayhername', 'ft6zzag2vf', 'vgzcb0tqvg', 'viru', '7uyispb8wt', 'c7f1xtzfxy', 've6k8h7pvf', 'ogbnpqglc9']","['jamalwilliams sayhisname\n\nhttps://t.co/7uyispb8wt', 'jamalwilliams sayhisname\n\nhttps://t.co/m8euatjv9z', 'jamalwilliams sayhisname\n\nhttps://t.co/jtd5uuxp9t']"
379,24,379_jewish_semitic_jews_grandchildren,"['jewish', 'semitic', 'jews', 'grandchildren', 'trump', 'slurs', 'latinos', 'anti', 'hates', 'mary']","['pence saying trump doesn’t need to condemn neo nazis cuz he has jewish grandchildren is literally the same thing as… https://t.co/1kmaaqrp6h', 'ohhhhhh, trump has jewish grandchildren so it makes his anti-semitic perspective void. he hates anyone who isn’t wh… https://t.co/lwg7q9osfv', '“president trump has jewish grandchildren” he also probably had a black friend, still a racist still anti-semitic']"
380,23,380_north_west_hollywood_california,"['north', 'west', 'hollywood', 'california', 'y3ve3fk4hy', 'vh75wel6hd', 'm9axzomd0z', 'cdpuoqnin5', 'abc7community', 'a6gismngut']","['hatedontmakeyougreat blm @ north hollywood, california https://t.co/crtjk1vezw', 'blm kendricklamar wegoanbealright @ north hollywood, california https://t.co/vh75wel6hd', 'blm diddy @faithevans @ north hollywood, california https://t.co/ffhb7yq4mc']"
381,23,381_pussy_master_sex_call,"['pussy', 'master', 'sex', 'call', 'slave', 'he', 'u7hqfwz2xx', 'wsnwcst38h', 'leftovers', 'wkmpysk5ry']","['he a slave to this pussy✨', 'he slave to this pussy, call me master', 'he a slave to this pussy, call me master']"
382,23,382_reich_rbreich_fourth_third,"['reich', 'rbreich', 'fourth', 'third', 'mr', 'frank', 'bufvsind', 'the_claire_bear', '6nosizwoee', 'stuartenyt']","['well said mr reich', 'i think you got it right, mr reich', '@rbreich thank you for your service mr reich']"
383,23,383_applemusic_apple_music_browse,"['applemusic', 'apple', 'music', 'browse', 'spirituals', 'spotify', 'google', 'click', 'krudkgqouh', 'lxojxhr71r']","['@applemusic said blacklivesmatter 🤣y’all go listen to what we tell y’all to listen too.', 'apple music only playing black music right now! blm applemusic https://t.co/tme2lyk7bx', 'open up @applemusic and click on browse... this pops up. blacklivesmatter theshowmustbepaused applemusic… https://t.co/mhozdk97ii']"
384,23,384_daviddorn_ifindkarma_murdered_mtgreenee,"['daviddorn', 'ifindkarma', 'murdered', 'mtgreenee', '3ubbjyetad', 'rkymtniww', 'rkenramos', 'rashardbrooks', 'gunshots', 'floydwasmurdered']","['@aoc daviddorn murdered by blacklivesmatter', 'daviddorn murdered by blacklivesmatter', '@aoc daviddorn murdered by blacklivesmatter']"
385,23,385_minneapolis_minneapolisriots_minnesota_minneapolisuprising,"['minneapolis', 'minneapolisriots', 'minnesota', 'minneapolisuprising', 'touthao', 'pcbslnrmg4', 'reb9qlbjiu', 'wtmwoko11a', 'lwhenyounoticel', 'gbtzyajmz2']","['....""™©11+:120🍂🛌🦅andrea jenkins, vice president of minneapolis city council, says george floyd and officer chauvin… https://t.co/u0vukdifuc', 'minneapolis georgefloyd', 'minneapolis city workers move in unannounced at dawn this morning to clear george floyd square of heartfelt and han… https://t.co/mbjdfehckp']"
386,23,386_breonnataylorprotests_losangelesprotest_justiceforbreonnataylor_dtla,"['breonnataylorprotests', 'losangelesprotest', 'justiceforbreonnataylor', 'dtla', 'defundlasd', 'burst', 'losangelesprotests', 'receiving', 'policeharassment', 'scotushearing']","['justiceforbreonnataylor blacklivesmatter\xa0 breonnataylor breonnataylorprotests\xa0 dtla losangelesprotest… https://t.co/143azsdr4v', 'justiceforbreonnataylor blacklivesmatter\xa0 breonnataylor breonnataylorprotests\xa0 dtla losangelesprotest… https://t.co/xkyyzdkemj', 'justiceforbreonnataylor blacklivesmatter\xa0\xa0 breonnataylor breonnataylorprotests\xa0 dtla losangelesprotest… https://t.co/60utmxsebq']"
387,23,387_march_turnout_marched_amazing,"['march', 'turnout', 'marched', 'amazing', 'hometown', 'em9q3i4ha5', 'densely', 'cqywdlz11m', '02mljwhq2r', 'fili']","['i marched today in los angeles and it felt amazing!!! i needed it!!! blacklivesmatter', '@lindy2350 omg. in june some young adults in my hometown claremont ca organized a blacklivesmatter march and rall… https://t.co/z3lpk84hw4', 'i needed this today. i cried. i laughed. i screamed. i marched. blacklivesmatter march in torrance, ca… https://t.co/bpqilluum0']"
388,23,388_cat_gato_cats_sven,"['cat', 'gato', 'cats', 'sven', 'mustache', '1finekitty', 'oscuridad', 'nub', 'taco_kell', 'theburritoqueen']","['there’s a cat that the whole block knows and he always somehow hears me say his name and starts running towards me 🥺', ""@jdangzalan 😂\nmom's cat was a calico and had a little tiny hitler mustache and bc of her attitude, i called her hit… https://t.co/wjlqmw5iuo"", '...cat in the hat, mr. potato head are out, drag queens are in...\n\nwhat’s wrong with this picture????']"
389,23,389_theshowmustbepaused_angeles_california_los,"['theshowmustbepaused', 'angeles', 'california', 'los', '2davnplwrq', 'gxc6cmvh2k', 'ghuulcrftu', 'evddyy7w68', 'bckg4dypty', 'm8z0focvls']","['blacklivesmatter \ntheshowmustbepaused @ los angeles, california https://t.co/ws9qnikmqn', 'blacklivesmatter theshowmustbepaused @ los angeles, california https://t.co/s2lhkxjoqv', 'blacklivesmatter theshowmustbepaused @ los angeles, california https://t.co/j4dpl8ccyh']"
390,23,390_change_apart_voice_leader,"['change', 'apart', 'voice', 'leader', 'changes', 'zex3eqdehf', 'lmxdvnxxl8', '2jmldvir1r', 'somethings', '6pprznyujh']","['be apart of the changes you wish to see🖤 6/7/20 blm https://t.co/lahzoshbdl', ""blm leader: if change doesn't happen, then 'we will burn down this system' https://t.co/2jmldvir1r via @nypost"", ""blm leader: if change doesn't happen, then 'we will burn down this system' https://t.co/ipjociaitk via @nypost""]"
391,22,391_hollywood_breonnataylormatters_revoir_gbrw1yz5mw,"['hollywood', 'breonnataylormatters', 'revoir', 'gbrw1yz5mw', 'aerialphotography', 'rmojpn8xsu', 'theanswerisblowinginthewind', '7bjmpxaftd', '4t1esmnhvq', 'knqdhk9lfq']","['hollywoodprotest hollywoodcares walkoffame blm aerialphotography https://t.co/hea8neytsv', 'old hollywood is leaving... au revoir! thank you so much &amp; goodnight.. newhollywood is much more diverse bipoc &amp;… https://t.co/02ajouo6bx', '🙏\nproducer filmmaking naacpimageawards screenwriting blm hollywood filmmakers https://t.co/knqdhk9lfq']"
392,22,392_outrage_where_protests_arson,"['outrage', 'where', 'protests', 'arson', 'once', 'vandalism', 'hundreds', 'assaults', 'riots', 'again']","['…so, where is the blm outrage &amp; protests ????', '…so, where is the blm outrage &amp; protests????', '…so where is the blm outrage &amp; protests????']"
393,22,393_reply_tag_retweet_raisethedegree,"['reply', 'tag', 'retweet', 'raisethedegree', 'same', 'do', 'blacklivesmatters', 'people', 'ks2twywiq2', 'thehalesnyx']","['blacklivesmatter\n•retweet\n•reply w blacklivesmatter\xa0\xa0 raisethedegree \n•please do the same &amp; tag 6 people:… https://t.co/fl3pvakrzt', 'retweet\n- reply with blacklivesmatter\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0     \nraisethedegree \n- do the same and tag 5 people… https://t.co/fxfdldzotg', '- retweet\n- reply with blacklivesmatter\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\nraisethedegree \n- do the same and tag 5 people… https://t.co/v7cj5k8yvj']"
394,22,394_singing_song_songs_minstrel,"['singing', 'song', 'songs', 'minstrel', 'phukethorseresc', 'hymns', 'sing', 'jemima', 'performed', 'aunt']","['do you hear the people sing?\nsinging a song of angry men?\nit is the music of a people\nwho will not be slaves again… https://t.co/ls4zqlalnc', '@phukethorseresc 2...song of field slaves that was later performed at minstrel shows. the original aunt jemima char… https://t.co/aomq9q1ae1', '@phukethorseresc song of field slaves that was later performed at minstrel shows. the original aunt jemima characte… https://t.co/ub59m200y4']"
395,22,395_lgbtq_metrorail_crenshaw_eventually,"['lgbtq', 'metrorail', 'crenshaw', 'eventually', 'march', 'surrounding', 'gays', 'intersection', '00', 'planned']","['oops.  well, what about an lgbtq solidarity march for blacklivesmatter on crenshaw?\n\neventually, metrorail is goin… https://t.co/niersbdrcs', 'well, what about an lgbtq solidarity march for blacklivesmatter on crenshaw?\n\neventually, metrorail is going to li… https://t.co/v3pcvemy6y', 'well, what about an lgbtq solidarity march for blacklivesmatter on crenshaw?\n\neventually, metrorail is going to li… https://t.co/mshdcskq0u']"
396,22,396_statues_germany_monuments_memorials,"['statues', 'germany', 'monuments', 'memorials', 'monument', 'amziqureshi', 'recuse', 'sut1repynx', 'dw7yxjci8c', 'tonydesantis69']","['so germany should have a bunch of hitler statues up? make it make sense pimpin.', 'as did the nazis for germany... pretty sure those statues came down anyways.', 'there are no nazi statues in germany.  why do we have confederate statues here?']"
397,22,397_rest_peace_may_heal,"['rest', 'peace', 'may', 'heal', 'lord', '58t4yvq3rz', 'megken41', 'ls1dj10dyq', 'zwyxhe6b0t', '75ub4hyble']","['rest in peace george floyd 🙏💔', 'george floyd rest in peace', 'rest in peace george floyd ✊🏾']"
398,22,398_directly_donations_actblue_funding,"['directly', 'donations', 'actblue', 'funding', 'money', 'democratic', 'candidates', 'funds', 'democrat', 'presidential']","['@its_mrhall all donations to soros’ blm goes directly to actblue, which only directly funds democrat presidential c… https://t.co/t25tkemq8a', 'all donations to soros’ blm goes directly to actblue, which only directly funds democrat presidential candidates su… https://t.co/vlqjake3cr', 'all donations to soros’ blm goes directly to actblue, which only directly funds democrat presidential candidates su… https://t.co/a4cijg0kul']"
399,22,399_arrest_murdered_cops_breonnataylor,"['arrest', 'murdered', 'cops', 'breonnataylor', 'zmanbrianzane', 'who', 'breonnataylorwasmurdered', 'monday', 'charge', 'involved']","['arrest the cops who murdered breonnataylor', 'arrest the cops who murdered breonnataylor', 'arrest the cops who murdered breonnataylor']"
400,22,400_bibble_thebibbleverse_dragqueen_dragqueens,"['bibble', 'thebibbleverse', 'dragqueen', 'dragqueens', 'rupaulsdragrace', 'localqueen', 'drag', 'dragrace', 'rpdr', 'dazzler']","['💥🚨am i famous yet?🚨💥\n.\n.\n.\nbibble thebibbleverse drag dragqueen localqueen rupaulsdragrace dragrace… https://t.co/3ecrhcgknu', '🔥😼my pussy’s on fire😼🔥\n.\n.\n.\nbibble thebibbleverse drag dragqueen dragqueens   rupaulsdragrace dragrace… https://t.co/0bz0dsyjng', '💖🧡💛🤍graphic bitch🤍💛🧡💖\n.\n.\n.\nbibble thebibbleverse drag dragqueen dragqueens   localqueen rupaulsdragrace… https://t.co/vxiaotgcf2']"
401,22,401_training_universityofcalifornia_nokneeling_gt,"['training', 'universityofcalifornia', 'nokneeling', 'gt', 'blexit', 'membership', 'bare', 'necks', 'minimum', 'standup']","['especially y’all blm bare minimum ig story mfs', 'how about nokneeling on necks? blm blmprotest', 'blexit &gt;&gt;&gt; blm debate with me please.']"
402,22,402_dance_ymca_turns_maga,"['dance', 'ymca', 'turns', 'maga', 'party', 'e2pqr9jvdx', 'danceforblacklivesla', 'dancing', 'riot', 'pasifika']","['blm riot turns into maga ymca dance party https://t.co/y3jhhhnzsi via @youtube', 'blm riot turns into maga ymca dance party https://t.co/e2pqr9jvdx | maga https://t.co/lvz5vlpdm3', 'blm riot turns into maga ymca dance party https://t.co/e2pqr9jvdx | maga https://t.co/gpj2kwmbds']"
403,21,403_fiftyiscoming_50iscoming_reformthepolice_running,"['fiftyiscoming', '50iscoming', 'reformthepolice', 'running', 'breakupbigtech', 'lgbtq', 'livin', 'hubster', 'bidenharris2020', 'cali']","['running with the hubster fiftyiscoming 50iscoming lgbtq blm prochoice breakupbigtech breakupbigbanks… https://t.co/jikdtlmefe', 'running mate run 50iscoming fiftyiscoming vote bidenharris2020 lgbtq blm sayhername reformthepolice… https://t.co/tsixwvze6v', 'run with the hubster 50iscoming fiftyiscoming livin cali love blm lgbtq womensrights reformthepolice… https://t.co/nex0dqi32b']"
404,21,404_angeles_los_heavy_california,"['angeles', 'los', 'heavy', 'california', 'ht3kgdkusq', '3byrdd8aga', 'blacklivesareneeded', '5wsbzxdc2s', 'becoming_alfpha', 'zg7xv0hbjo']","['today. 3pm. 211 w. temple blacklivesmatter bldpwr @ los angeles, california https://t.co/k8w4l1qkom', 'happyjuneteenth mybabygirl💕 standupforus ourfuture blackpower ✊🏽 @ los angeles, california https://t.co/3byrdd8aga', 'heavy heavy heavy!! 🤨🤦🏽\u200d♂️\n.\n.\n.blacklivesmatter blm changethesystem breakthesystem\nequality @ los angeles, ca… https://t.co/ht3kgdkusq']"
405,21,405_grand_juror_jury_kentucky,"['grand', 'juror', 'jury', 'kentucky', 'case', 'homicide', 'contends', 'evidence', 'transcripts', 'misrepresented']","['omfg\n\n“a juror in the breonna taylor case contends that the attorney general misrepresented the grand jury’s delibe… https://t.co/8pi0sfnx9b', 'breonna taylor case grand juror says homicide charges not an option https://t.co/zx0gigkzs1 (vía tmz)', '""juror in the breonna taylor case contends that the kentucky ag misrepresented grand jury deliberations, failed to… https://t.co/t0fdjywr5o']"
406,21,406_tre45son_fbrparty_fbr_trumpvirus,"['tre45son', 'fbrparty', 'fbr', 'trumpvirus', 'lied', 'blmprotest', 'hide', 'resist', 'republicans', 'died']","['.\ntrump lied - americans died - republicans hide\n\nresist fbr fbrparty tre45son trumpvirus blm blmprotest… https://t.co/sop9qtdpi9', '.\ntrump lied - americans died - republicans hide\n\nresist fbr fbrparty tre45son trumpvirus blm blmprotest… https://t.co/sb9ge2220i', '.\ntrump lied - americans died - republicans hide\n\nresist fbr fbrparty tre45son trumpvirus blm blmprotest… https://t.co/n1v2x4pm0d']"
407,21,407_peaceful_dtla_torrance_nationalguard,"['peaceful', 'dtla', 'torrance', 'nationalguard', 'lasdhq', 'garcetti', 'outside', 'kjreva4fbk', 'air7hd', 'w9aovxmxed']","['protests protestdtla losangeles blm nationalguard starbucks picoftheday galleryrow @ downtown los angeles https://t.co/jtnfyb2pmv', 'rally to honor the victims of crime at the hall of justice interrupted by blm protesters. @lasdhq have deployed dep… https://t.co/ubjep5qgxe', 'peaceful protesting in dtla \ngeorgefloyd staysafeeveryone nationalguard dtla @ downtown los angeles https://t.co/h67bn4ckpw']"
408,21,408_thank_zqek4iplii_dbypmzikou_annefrances,"['thank', 'zqek4iplii', 'dbypmzikou', 'annefrances', 'realericdaugh', 'tinamarie_80s', 'truthistruthus1', 'wtdahrqxtc', 'y5yrhsnfbs', 'a7sh1jfskw']","['thank you @stagerights for the write up and mention of my org @valleychange 🙏🏿 @icon_pr blacklivesmatter blm… https://t.co/pc2zzmzlng', 'alexis gets it! @danjlevy @annefrances @schittscreek blacklivesmatter https://t.co/cfvaa0vgre', '@mrangry76987573 @truthistruthus1 thank you for posting!! thank you for proving the blacklivesmatter point and sup… https://t.co/cjf7nxetwx']"
